"","kingdom","phylum","class","order","family","genus","species"
"9930cb82670ea5d777a4fc0928b6bf3e","Bacteria","Chloroflexi","Dehalococcoidia","S085","metagenome","unclassified","unclassified"
"b3d8292b8726a005ee51f793b0b1e674","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Paenibacillus","Paenibacillus sp. SAP01_3"
"759dc6a157bf1f8d1cab6d5527998c63","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Lysobacter","uncultured Xanthomonadaceae bacterium"
"1e582020e4fd4b2d9f1e3e31fbde1751","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"181f5e721ea7efcc9153651943c2a9d6","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"db0c7d9aa0a3e3d07912251f9c4518a9","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"db6cbe236788eabc778571a7adbcc00b","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","env.OPS 17","uncultured Bacteroidetes bacterium","unclassified"
"fbfcb89b88f9eff7f8dd6c9f8cc34a44","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","uncultured","metagenome"
"066879d20cbea9c01761ca57873ca5b4","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured bacterium","unclassified"
"5d139ebfe5754aac56c3e2c3427b2708","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter",NA
"4a45c2151ffac97ea85a9f9e3f55dc1e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","KD3-10","uncultured delta proteobacterium","unclassified"
"2fe7ea1a96a249076d5a362cebb250bd","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"114bcc573ecc2c4903c923889cf651af","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured","uncultured bacterium"
"c90164b80e4d9e877c2b1fb5f99f3dd9","Bacteria","Acidobacteria","Subgroup 17","uncultured Acidobacteria bacterium","unclassified","unclassified","unclassified"
"f5fa8b66bba0c05c4660e921f1de27f3","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"70f47422b11948705a84d165b0d48b0b","Bacteria","Fibrobacteres","Fibrobacteria","Fibrobacterales","Fibrobacteraceae","possible genus 04","uncultured bacterium"
"2ae04e1b52aa9f66f44f36b26dd70ae7","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Hydrogenophaga",NA
"b47b65b17af1a6bb6cbb0c6229b01644","Bacteria","Patescibacteria","WWE3","Ambiguous_taxa","unclassified","unclassified","unclassified"
"eede59ac2b1366bcd18fcc5bb0ca6263","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter","metagenome"
"7a7ba5412ce800c661526cbf350d820f","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Caenimonas",NA
"0597a14b085f876925738991cbed0f6d","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured",NA
"17ad86f59eff734fc10992b57e358d12","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Rhodoplanes",NA
"3368ed18533f137f10359536b9860075","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Polaromonas",NA
"818b267ed1a3580853c422bfa9a94c38","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Agromyces",NA
"abbc036c52e58ada5d586311768676d2","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Luedemannella","uncultured bacterium"
"bcc83ea11ea7d860da1e07ae79d2ce9a","Bacteria","Acidobacteria","Subgroup 17","metagenome","unclassified","unclassified","unclassified"
"826556a4c8578db39b884ed0acf86f11","Bacteria","Chloroflexi","Chloroflexia","Chloroflexales","Herpetosiphonaceae","Herpetosiphon","uncultured bacterium"
"77c30b793b1fa5aa94a4c313c7838dd7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","bacteriap25","metagenome","unclassified"
"a35eedf8dddf9466a89f38a009fc8a11","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodomicrobiaceae","Rhodomicrobium","uncultured bacterium"
"c569116ee79b73fe5a0c7f5cd32105be","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium",NA
"ac179f805f3139342ef229ca58eade8c","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","bacterium Ellin516","unclassified"
"47499c3be8d06a75dfc00915a1ce7fee","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","uncultured","uncultured Chitinophagaceae bacterium"
"afdb0436762176e61b908220580122f7","Bacteria","Proteobacteria","Alphaproteobacteria","Acetobacterales","Acetobacteraceae","Rhodopila","Rhodopila globiformis"
"e6c954c4e38a54675834fce7e3a1b3ee","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","uncultured soil bacterium","unclassified","unclassified"
"d50854942e06e9985ba9bc1c93f30846","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Xiphinematobacteraceae","Candidatus Xiphinematobacter","metagenome"
"017c9af94cc4ef41896f1437bc1593bc","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Caenimonas","Ambiguous_taxa"
"8af9214fc54cb6a20a80c46c9bd7f44c","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas",NA
"e428fb82cfeedc0500fb9da99d5f0d2e","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"d7cec4b10319b75db0e494883d46f134","Bacteria","Actinobacteria","Actinobacteria","Pseudonocardiales","Pseudonocardiaceae","Pseudonocardia","Pseudonocardia sp."
"30d624baade60248445cf0caf801cdd8","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","Ohtaekwangia koreensis"
"de7767a78f872e2644bff786e72004ba","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter","metagenome"
"de8b9eb84694edd1b3220aae693ccb2a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Altererythrobacter",NA
"0dca34234bb75c09ced62a0ce47fc26d","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Flavisolibacter","uncultured soil bacterium"
"02ff3c79b445d0ff21c624ea2eb65a89","Bacteria","Chloroflexi","TK10","uncultured bacterium","unclassified","unclassified","unclassified"
"0b76df7c9e1b83c63406b9d91f479c00","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Bryobacter",NA
"46a664fddc16e64409e38fe47241a20e","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured bacterium"
"90e53250bea17a2aa630d78e2754fcbf","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","bacterium Ellin507"
"41dffff18af68a333e5c6bac56565c29","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
"57532102b3b92a14fc7ce15f65e1dd71","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Ideonella",NA
"781c5d18ac74dd6eeed4e405a66f4714","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloceanibacter","uncultured bacterium"
"34b250dbdf0c091b86416fdb9ea9d2c4","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured Actinomycetales bacterium"
"9d5e1489d5d7ed967973935af5cc0693","Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Iamiaceae","Iamia",NA
"f7b4c8c6e5ed97b2d1c02a0719331de8","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Solirubrobacteraceae","Solirubrobacter",NA
"dd40c4b692e0e0d45d96cfcd4877217c","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"75d93074a67bba5e95475f5498a0fbb0","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Variovorax",NA
"b5a312a1384e674f3668b79dbe966ccf","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"b8d09a737cce692b7f41317730e0c88d","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured bacterium","unclassified"
"a2d372e9115cae6c178ea6b972305663","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia",NA
"afb623d7a6e3de2daf5bbe412bec7713","Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria Incertae Sedis","Unknown Family","uncultured bacterium","unclassified"
"3cb5cf9b4141cbd3ebcf5b9f22f051ff","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured Planctomycetales bacterium","unclassified"
"b108be9faf168131f547bbabe8f18631","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","uncultured bacterium"
"0aff228141f7c7b7a633b40521551ade","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Pedobacter",NA
"35d1a19fb936f18d8efa83d5046d5f0c","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured soil bacterium","unclassified"
"5bb75ef2ce184db36ffde12466f7379f","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Asanoa",NA
"b29215c58977a6c089714b5d3f69f740","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Microbacteriaceae","Microbacterium",NA
"f7c22047de297a7fc95f52398f2c6ca2","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Promicromonosporaceae","Promicromonospora",NA
"14f40f026c704dbef041181e46250b10","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Domibacillus",NA
"c91abf99650ecafb0545b0cf1c9126ca","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","uncultured","uncultured Rhizobiales bacterium","unclassified"
"0d89fb1a921ce821ce1d76797ee0eb68","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Ferruginibacter",NA
"0c953c96e7f290c039d7deca151d0d3a","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"5fb4231da8bb5111776ee99ec0c94d9a","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"9ddcc2765f23643da27c4e57b24b3fac","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","uncultured","uncultured soil bacterium"
"f45bd33cf538f754529528d6534cd3d6","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Dactylosporangium",NA
"7969a8ced616b6b2ea972b57aecbbdae","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Asticcacaulis",NA
"3308a8a4f656944cd5df8cb4d714bd4f","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"6c09225ad3cea2e948d8e6b9c16c9ea0","Bacteria","Actinobacteria","Acidimicrobiia","IMCC26256","Ambiguous_taxa","unclassified","unclassified"
"1b1acaee741ba585aa8d3c2ce2bc11aa","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas",NA
"09fa3b7accc5bd2b8913efbe3a02b44c","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"fb808bd70ed169b3942edad276c89222","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Pyrinomonadales","Pyrinomonadaceae","RB41",NA
"1730573182be80f5580156f6902ec529","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","uncultured","uncultured bacterium"
"ed0bf16f2ae04365744f26e2f3dd468f","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter","metagenome"
"bcc00c7dc1deacc5cbe0e2e1b07970b1","Bacteria","Actinobacteria","Actinobacteria","Frankiales","Geodermatophilaceae","Blastococcus",NA
"4cd52ac2306ec72e0a863e93be4c05ce","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","Rhizocola",NA
"1652d506f7efdafdb9cd836fd24cf858","Bacteria","Latescibacteria","uncultured bacterium","unclassified","unclassified","unclassified","unclassified"
"2e4cbf0061cec185750bf2539d8171bc","Bacteria","Chloroflexi","KD4-96","uncultured bacterium","unclassified","unclassified","unclassified"
"755cca205a6a5305c4488996a92fc673","Bacteria","Acidobacteria","Subgroup 6","Unknown Order","Unknown Family","Vicinamibacter","Ambiguous_taxa"
"1c32df7f8268d9018e922a2efe901b09","Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae (Subgroup 3)","Candidatus Solibacter","metagenome"
"04c68474171460ecefdcdd72546685d7","Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio",NA
"3692fd7f249ec3a85f15cf257c8e6fa0","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","Ohtaekwangia","Ambiguous_taxa"
"e8625e6839e9689d2a283cc3a0b45c85","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter","metagenome"
"60c13a26190307bac35b45d1d6b85b33","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","Roseimicrobium","uncultured Verrucomicrobia bacterium"
"bde6b11f8316b4b8bc5d25afaf89004d","Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellula",NA
"9b6cfd8c428abf2832df30de61e4189c","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","1959-1","uncultured Ktedobacteria bacterium"
"b101c7b09f0ba0018a0f9597eeb99242","Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101 soil group","uncultured planctomycete","unclassified"
"2bb9ada5e77a3b4a463863c6973076fc","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas","metagenome"
"d136ccf3ab6722b65997b42d14018dc2","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatirosa","uncultured bacterium"
"e2f7fd16761b09e03c207385990ea6f5","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia",NA
"b6b4dc36699795a3dd0836b6ec27a8d2","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Phenylobacterium",NA
"bc8777f35993c3e47e6b4cfe6e4d1358","Bacteria","Patescibacteria","Saccharimonadia","Saccharimonadales","soil bacterium WF55","unclassified","unclassified"
"fe28493c8545f2e05c1b3f1bc66e608c","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"3e44f0253ae520947857f5cf57aef826","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Magnetospiraceae","uncultured","metagenome"
"239a55f51a5199939edf362b2adaf0d3","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Duganella",NA
"0fa3d71442a8efa4b7b126551a191aa8","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae","Gemmatimonas",NA
"a5757e054759f74455115a62636b44b0","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured",NA
"971cc396c26ba15f43e284eed26e1de7","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium",NA
"3d21f3ed2ca0d437feed521e8c5637b8","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Rhizobacter",NA
"0895501d5ab2e6f546b2bd763d4e6c3f","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","uncultured",NA
"bcd068fbf9bd0fca6f9b2889a9d32293","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured soil bacterium","unclassified"
"92c889da1a078e7fc858a2e63af74aca","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"72e00c221ee29f5743f8f7046aaa677f","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Methylophilaceae","Methylobacillus","uncultured soil bacterium"
"a770a12e6e2c049ec1626304b6b52b6b","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Luteimonas",NA
"d57a0f485348d39800a77c30909afc5f","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"b8bf5e92d78c4aea47ae5b249773c4d9","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Nocardioidaceae","Nocardioides",NA
"17d9cf9ea4043ba5d03c00bbcf99b5b3","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","Blastocatella",NA
"792192554fe8ad7601a880804a267641","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planomicrobium",NA
"0f58188407ee90ace34797cd6fedf4a9","Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","uncultured soil bacterium","unclassified"
"59c03c039363e27c07247ab6bead7523","Bacteria","Planctomycetes","Phycisphaerae","Pla1 lineage","uncultured bacterium","unclassified","unclassified"
"115a7d58ebf06c5178e8adb883077adf","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas",NA
"aa37b6e5ff2ddfe39eaba18e2905f9d9","Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Chitinophagaceae","Segetibacter",NA
"ba6f8b3f1dc873b8675cb38b2de1a3d1","Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Candidatus Udaeobacter",NA
"e56ad6881ef403dcdbf4425e16499aad","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","Stenotrophomonas",NA
"8c1597eeb5c1c744ab34df310faad002","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","uncultured proteobacterium","unclassified"
"558420353d3a6395473295e2e72a8bdb","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","BIrii41","Ambiguous_taxa","unclassified"
"016d2d340246c36039e253520a0e382b","Bacteria","Actinobacteria","Actinobacteria","Micromonosporales","Micromonosporaceae","uncultured","uncultured bacterium"
"dbde6773ee5a5e42f0bea7cc66ed9c1b","Bacteria","Actinobacteria","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA
"4273f95455e91ae63247288613660785","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Mesorhizobium",NA
"c64a5529446366c746027b3cd2d5a1f1","Bacteria","Acidobacteria","Blastocatellia (Subgroup 4)","Blastocatellales","Blastocatellaceae","uncultured bacterium","unclassified"
"7e919b0203fdb30f04954d78aff2ae00","Bacteria","Actinobacteria","Rubrobacteria","Rubrobacterales","Rubrobacteriaceae","Rubrobacter","uncultured Actinomycetales bacterium"
"8df529641a73ab799d3b53115926fa56","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Microlunatus","uncultured actinobacterium"
"91052dbc0ebfde286b73612e9909f206","Bacteria","Chloroflexi","Anaerolineae","Caldilineales","Caldilineaceae","Litorilinea","uncultured bacterium"
"fa4d29663319f7b854a8235db303e402","Bacteria","Proteobacteria","Gammaproteobacteria","Steroidobacterales","Steroidobacteraceae","Steroidobacter",NA
"87daf2ccc3a5cb529405c927d83d8e9d","Bacteria","Elusimicrobia","Elusimicrobia","MVP-88","uncultured bacterium","unclassified","unclassified"
